,corr,p,layer,ROI,state,net
177,0.13847592332865824,9.999000099990002e-05,ReLu3,IT,100epochs,dc
178,0.05515078137799036,0.11858814118588142,ReLu3,IT,100epochs,dc
179,0.0865355931274585,0.0021997800219978004,ReLu3,IT,100epochs,dc
180,0.10359832884377064,0.0053994600539946005,ReLu4,EVC,randomstate,dc
181,0.07599536715946253,0.0226977302269773,ReLu4,EVC,randomstate,dc
182,0.040206274427873306,0.1690830916908309,ReLu4,EVC,randomstate,dc
183,0.11796584279052721,9.999000099990002e-05,ReLu4,EVC,randomstate,dc
184,0.06483796189266035,0.0024997500249975004,ReLu4,EVC,randomstate,dc
185,0.0169005063815723,0.6338366163383662,ReLu4,EVC,randomstate,dc
186,0.20358411522506895,9.999000099990002e-05,ReLu4,EVC,randomstate,dc
187,0.1410811825959091,9.999000099990002e-05,ReLu4,EVC,randomstate,dc
188,0.16806034337591141,9.999000099990002e-05,ReLu4,EVC,randomstate,dc
189,0.1520988491535476,0.00019998000199980003,ReLu4,EVC,randomstate,dc
190,0.1830824829422305,9.999000099990002e-05,ReLu4,EVC,randomstate,dc
191,0.027324283425265192,0.46355364463553644,ReLu4,EVC,randomstate,dc
192,0.1492216473983655,9.999000099990002e-05,ReLu4,EVC,randomstate,dc
193,0.14451939416876303,0.00019998000199980003,ReLu4,EVC,randomstate,dc
194,0.14327133569770314,9.999000099990002e-05,ReLu4,EVC,randomstate,dc
195,0.17337680759840648,9.999000099990002e-05,ReLu4,IT,randomstate,dc
196,0.057619498573215265,0.1324867513248675,ReLu4,IT,randomstate,dc
197,0.07922625398081218,0.0143985601439856,ReLu4,IT,randomstate,dc
198,0.22672479979632854,9.999000099990002e-05,ReLu4,IT,randomstate,dc
199,0.07586613168660854,0.0365963403659634,ReLu4,IT,randomstate,dc
200,0.07185846204079023,0.029097090290970903,ReLu4,IT,randomstate,dc
201,0.14693879181957722,9.999000099990002e-05,ReLu4,IT,randomstate,dc
202,0.14428855130117402,0.00029997000299970003,ReLu4,IT,randomstate,dc
203,0.23024475394741872,9.999000099990002e-05,ReLu4,IT,randomstate,dc
204,0.09992379445394874,9.999000099990002e-05,ReLu4,IT,randomstate,dc
205,0.18815075112410315,9.999000099990002e-05,ReLu4,IT,randomstate,dc
206,0.10063413289219741,0.0098990100989901,ReLu4,IT,randomstate,dc
207,0.13786399564800686,9.999000099990002e-05,ReLu4,IT,randomstate,dc
208,0.23380626438129942,9.999000099990002e-05,ReLu4,IT,randomstate,dc
209,0.17801238811056483,9.999000099990002e-05,ReLu4,IT,randomstate,dc
210,-0.02537456310247334,0.5204479552044795,ReLu4,EVC,100epochs,dc
211,-0.045838977395779634,0.19208079192080793,ReLu4,EVC,100epochs,dc
212,0.028673720959835967,0.3360663933606639,ReLu4,EVC,100epochs,dc
213,0.07698358469746969,0.0103989601039896,ReLu4,EVC,100epochs,dc
214,-0.007028834237810394,0.7458254174582541,ReLu4,EVC,100epochs,dc
215,0.012183639953625928,0.7381261873812619,ReLu4,EVC,100epochs,dc
216,0.025357894923112315,0.404959504049595,ReLu4,EVC,100epochs,dc
217,-0.006344068896663568,0.8385161483851615,ReLu4,EVC,100epochs,dc
218,0.047343908493978626,0.1655834416558344,ReLu4,EVC,100epochs,dc
219,0.0538739531726909,0.11358864113588642,ReLu4,EVC,100epochs,dc
220,-0.015850639413051756,0.6501349865013498,ReLu4,EVC,100epochs,dc
221,0.008979239554274617,0.806019398060194,ReLu4,EVC,100epochs,dc
222,-0.006536780449823928,0.8581141885811419,ReLu4,EVC,100epochs,dc
223,0.17561536691971474,9.999000099990002e-05,ReLu4,EVC,100epochs,dc
224,0.0427028480324413,0.24627537246275372,ReLu4,EVC,100epochs,dc
225,0.07710597023359997,0.036896310368963105,ReLu4,IT,100epochs,dc
226,0.011331736156420589,0.7797220277972203,ReLu4,IT,100epochs,dc
227,0.01571409734102581,0.6386361363863614,ReLu4,IT,100epochs,dc
228,0.17356746417054972,9.999000099990002e-05,ReLu4,IT,100epochs,dc
229,0.05942171692522324,0.12248775122487751,ReLu4,IT,100epochs,dc
230,0.04162421132968117,0.22207779222077792,ReLu4,IT,100epochs,dc
231,0.0765086557512925,0.0122987701229877,ReLu4,IT,100epochs,dc
232,0.09287566622769988,0.0193980601939806,ReLu4,IT,100epochs,dc
233,0.10919221550357595,0.0018998100189981002,ReLu4,IT,100epochs,dc
234,0.15504112530760497,9.999000099990002e-05,ReLu4,IT,100epochs,dc
235,0.11841200200246484,9.999000099990002e-05,ReLu4,IT,100epochs,dc
236,0.006943895022436397,0.8627137286271372,ReLu4,IT,100epochs,dc
237,0.1387572273967786,9.999000099990002e-05,ReLu4,IT,100epochs,dc
238,0.05352962968671243,0.1508849115088491,ReLu4,IT,100epochs,dc
239,0.12030304120065691,0.00039996000399960006,ReLu4,IT,100epochs,dc
240,0.10387346796883963,0.007999200079992,ReLu5,EVC,randomstate,dc
241,0.07995166227985302,0.020097990200979902,ReLu5,EVC,randomstate,dc
242,0.03957904855520564,0.19318068193180682,ReLu5,EVC,randomstate,dc
243,0.12188514825260968,9.999000099990002e-05,ReLu5,EVC,randomstate,dc
244,0.06979982772409139,0.0015998400159984002,ReLu5,EVC,randomstate,dc
245,0.018143313234477328,0.6134386561343865,ReLu5,EVC,randomstate,dc
246,0.20413279515663804,9.999000099990002e-05,ReLu5,EVC,randomstate,dc
247,0.14395610103884998,9.999000099990002e-05,ReLu5,EVC,randomstate,dc
248,0.17440680975042827,9.999000099990002e-05,ReLu5,EVC,randomstate,dc
249,0.1598591424678381,9.999000099990002e-05,ReLu5,EVC,randomstate,dc
250,0.19092817213434324,9.999000099990002e-05,ReLu5,EVC,randomstate,dc
251,0.028346522315666776,0.45365463453654636,ReLu5,EVC,randomstate,dc
252,0.14921091583083168,9.999000099990002e-05,ReLu5,EVC,randomstate,dc
253,0.14189335676011694,0.00039996000399960006,ReLu5,EVC,randomstate,dc
254,0.14990138945258158,9.999000099990002e-05,ReLu5,EVC,randomstate,dc
255,0.17684036393713812,9.999000099990002e-05,ReLu5,IT,randomstate,dc
256,0.06500213204280525,0.0917908209179082,ReLu5,IT,randomstate,dc
257,0.07894791821860546,0.015598440155984402,ReLu5,IT,randomstate,dc
258,0.22513858278234156,9.999000099990002e-05,ReLu5,IT,randomstate,dc
259,0.0744726262257819,0.05369463053694631,ReLu5,IT,randomstate,dc
260,0.0751416367124642,0.0216978302169783,ReLu5,IT,randomstate,dc
261,0.14816607214924185,9.999000099990002e-05,ReLu5,IT,randomstate,dc
262,0.13917050691244237,0.00019998000199980003,ReLu5,IT,randomstate,dc
263,0.2342750283844253,9.999000099990002e-05,ReLu5,IT,randomstate,dc
264,0.1004843476091723,9.999000099990002e-05,ReLu5,IT,randomstate,dc
265,0.18994474955204269,9.999000099990002e-05,ReLu5,IT,randomstate,dc
266,0.1024395478813431,0.009299070092990702,ReLu5,IT,randomstate,dc
267,0.1337697884682457,9.999000099990002e-05,ReLu5,IT,randomstate,dc
268,0.23597883597883598,9.999000099990002e-05,ReLu5,IT,randomstate,dc
269,0.18023610590230504,9.999000099990002e-05,ReLu5,IT,randomstate,dc
270,0.004302331090549885,0.9136086391360864,ReLu5,EVC,100epochs,dc
271,-0.04451168798994886,0.19668033196680332,ReLu5,EVC,100epochs,dc
272,0.009278125126652475,0.7582241775822418,ReLu5,EVC,100epochs,dc
273,0.03266198245160377,0.29027097290270976,ReLu5,EVC,100epochs,dc
274,0.011637928327970403,0.5847415258474152,ReLu5,EVC,100epochs,dc
275,0.02331547212332626,0.5216478352164784,ReLu5,EVC,100epochs,dc
276,-0.015873015873015872,0.6021397860213978,ReLu5,EVC,100epochs,dc
277,-0.042718374555681705,0.1700829917008299,ReLu5,EVC,100epochs,dc
278,0.010893796868551426,0.7462253774622538,ReLu5,EVC,100epochs,dc
279,0.0406812033740505,0.23257674232576742,ReLu5,EVC,100epochs,dc
280,-0.0453973848083245,0.19768023197680232,ReLu5,EVC,100epochs,dc
281,0.00820131507368534,0.8337166283371663,ReLu5,EVC,100epochs,dc
282,-0.0284992759046055,0.41915808419158085,ReLu5,EVC,100epochs,dc
283,0.11713722877818249,0.0044995500449955,ReLu5,EVC,100epochs,dc
284,0.06164726136675645,0.0928907109289071,ReLu5,EVC,100epochs,dc
285,0.1286606489972549,0.0005999400059994001,ReLu5,IT,100epochs,dc
286,0.07491901376894364,0.05749425057494251,ReLu5,IT,100epochs,dc
287,-0.0003232028477470272,0.9933006699330067,ReLu5,IT,100epochs,dc
288,0.18675245070756993,9.999000099990002e-05,ReLu5,IT,100epochs,dc
289,0.06690892609546185,0.08249175082491751,ReLu5,IT,100epochs,dc
290,0.07854879523883732,0.018698130186981302,ReLu5,IT,100epochs,dc
291,0.13796514638029364,9.999000099990002e-05,ReLu5,IT,100epochs,dc
292,0.08865085358773998,0.024297570242975703,ReLu5,IT,100epochs,dc
293,0.09857823855018805,0.0051994800519948,ReLu5,IT,100epochs,dc
294,0.24017099725374622,9.999000099990002e-05,ReLu5,IT,100epochs,dc
295,0.17068409747231625,9.999000099990002e-05,ReLu5,IT,100epochs,dc
296,0.018085773765998167,0.6598340165983402,ReLu5,IT,100epochs,dc
297,0.17916842909830288,9.999000099990002e-05,ReLu5,IT,100epochs,dc
298,0.05112507356546627,0.1785821417858214,ReLu5,IT,100epochs,dc
299,0.17466254072144677,9.999000099990002e-05,ReLu5,IT,100epochs,dc
300,0.1492131991430729,0.00039996000399960006,ReLu6,EVC,randomstate,dc
301,0.11501557504362553,0.0024997500249975004,ReLu6,EVC,randomstate,dc
302,-2.3175619248550527e-05,0.9995000499950005,ReLu6,EVC,randomstate,dc
303,0.0823660366437365,0.011498850114988501,ReLu6,EVC,randomstate,dc
304,0.0728092332580411,0.0013998600139986002,ReLu6,EVC,randomstate,dc
305,0.06979822940552252,0.07799220077992201,ReLu6,EVC,randomstate,dc
306,0.18628186005465106,9.999000099990002e-05,ReLu6,EVC,randomstate,dc
307,0.12879034113255713,0.00029997000299970003,ReLu6,EVC,randomstate,dc
308,0.22335463092826346,9.999000099990002e-05,ReLu6,EVC,randomstate,dc
309,0.16731233028568232,9.999000099990002e-05,ReLu6,EVC,randomstate,dc
310,0.20760365809454168,9.999000099990002e-05,ReLu6,EVC,randomstate,dc
311,0.06591933857010997,0.11138886111388861,ReLu6,EVC,randomstate,dc
312,0.16247102334058855,0.00019998000199980003,ReLu6,EVC,randomstate,dc
313,0.019096367763969446,0.667033296670333,ReLu6,EVC,randomstate,dc
314,0.13292267962674695,0.0006999300069993001,ReLu6,EVC,randomstate,dc
315,0.18371998371998371,9.999000099990002e-05,ReLu6,IT,randomstate,dc
316,0.022080428532041434,0.6167383261673832,ReLu6,IT,randomstate,dc
317,0.07028959819983663,0.052894710528947106,ReLu6,IT,randomstate,dc
318,0.09254572760884122,0.012598740125987402,ReLu6,IT,randomstate,dc
319,0.08512382116870194,0.0435956404359564,ReLu6,IT,randomstate,dc
320,0.05556908418058488,0.1312868713128687,ReLu6,IT,randomstate,dc
321,0.15108460185599035,9.999000099990002e-05,ReLu6,IT,randomstate,dc
322,0.05597893872788683,0.20017998200179982,ReLu6,IT,randomstate,dc
323,0.19841560963580598,9.999000099990002e-05,ReLu6,IT,randomstate,dc
324,0.06395409172407769,0.024297570242975703,ReLu6,IT,randomstate,dc
325,0.13870950617093675,9.999000099990002e-05,ReLu6,IT,randomstate,dc
326,0.07769666311040785,0.07179282071792821,ReLu6,IT,randomstate,dc
327,0.07996810212798992,9.999000099990002e-05,ReLu6,IT,randomstate,dc
328,0.21237532401627773,9.999000099990002e-05,ReLu6,IT,randomstate,dc
329,0.18366061760171157,9.999000099990002e-05,ReLu6,IT,randomstate,dc
330,0.037548042316625764,0.26447355264473554,ReLu6,EVC,100epochs,dc
331,-0.02394977626394176,0.41055894410558946,ReLu6,EVC,100epochs,dc
332,0.02168861215144525,0.39716028397160286,ReLu6,EVC,100epochs,dc
333,0.07230462125272784,0.0035996400359964,ReLu6,EVC,100epochs,dc
334,0.02866983932902586,0.12108789121087891,ReLu6,EVC,100epochs,dc
335,0.03811932703938314,0.20507949205079493,ReLu6,EVC,100epochs,dc
336,0.0425087664919362,0.0938906109389061,ReLu6,EVC,100epochs,dc
337,-0.02251128955196276,0.38996100389961,ReLu6,EVC,100epochs,dc
338,0.07762702208705013,0.0051994800519948,ReLu6,EVC,100epochs,dc
339,0.06731078904991948,0.017198280171982803,ReLu6,EVC,100epochs,dc
340,-0.011596372045179899,0.6988301169883012,ReLu6,EVC,100epochs,dc
341,0.04294487913001237,0.1782821717828217,ReLu6,EVC,100epochs,dc
342,-0.0028053915851952316,0.9219078092190781,ReLu6,EVC,100epochs,dc
343,0.15726164646220747,9.999000099990002e-05,ReLu6,EVC,100epochs,dc
344,0.12132596508473086,9.999000099990002e-05,ReLu6,EVC,100epochs,dc
345,0.13278362591125564,0.00019998000199980003,ReLu6,IT,100epochs,dc
346,0.05275010688755429,0.11138886111388861,ReLu6,IT,100epochs,dc
347,0.03727313152278089,0.18048195180481952,ReLu6,IT,100epochs,dc
348,0.20172664071682306,9.999000099990002e-05,ReLu6,IT,100epochs,dc
349,0.08185754300761314,0.009799020097990201,ReLu6,IT,100epochs,dc
350,0.08323118365194102,0.0027997200279972004,ReLu6,IT,100epochs,dc
351,0.14468287932523555,9.999000099990002e-05,ReLu6,IT,100epochs,dc
352,0.08894517253563536,0.006399360063993601,ReLu6,IT,100epochs,dc
353,0.1315280325097997,9.999000099990002e-05,ReLu6,IT,100epochs,dc
354,0.23017077463080265,9.999000099990002e-05,ReLu6,IT,100epochs,dc
355,0.17624693108564077,9.999000099990002e-05,ReLu6,IT,100epochs,dc
356,0.03805493763418027,0.2521747825217478,ReLu6,IT,100epochs,dc
357,0.19366906014872354,9.999000099990002e-05,ReLu6,IT,100epochs,dc
358,0.11684542147375247,0.00039996000399960006,ReLu6,IT,100epochs,dc
359,0.1943307640362339,9.999000099990002e-05,ReLu6,IT,100epochs,dc
360,0.14841198487762303,0.00029997000299970003,ReLu7,EVC,randomstate,dc
361,0.1165068062683771,0.0024997500249975004,ReLu7,EVC,randomstate,dc
